Verb,Fightin_Word_Score_GPT,Fightin_Word_Score_LLAMA
bellen,0.3136265748836819,0.5575725274168023
belanden,0.3136265748836819,0.2931869749928095
elimineren,0.3136265748836819,0.4726486249905252
laag,0.3136265748836819,0.4031883655244324
herkenen,0.3136265748836819,-0.6956174977603637
hield,0.3136265748836819,0.2931869749928095
verstrijken,0.3136265748836819,0.3625643581205247
hopen,0.3136265748836819,-1.1863336017315251
verwerken,0.3136265748836819,0.3625643581205247
liep,0.3136265748836819,0.4726486249905252
keek,0.3136265748836819,0.3625643581205247
lag,0.3136265748836819,0.2931869749928095
inhalen,0.3136265748836819,0.2931869749928095
leek,0.3136265748836819,0.3625643581205247
vertrekken,0.3136265748836819,0.5238436291746074
jagen,0.3136265748836819,0.5014791226965074
vervolgen,0.3136265748836819,0.4726486249905252
gẹ,0.3136265748836819,0.3625643581205247
ging,0.3136265748836819,0.3625643581205247
meedoen,0.3136265748836819,0.2931869749928095
lossen,0.3136265748836819,0.4543776656979177
voeren,0.3136265748836819,0.2931869749928095
hacken,0.3136265748836819,0.5132836177646349
losten,0.3136265748836819,0.2931869749928095
besluit,0.3830662639362903,0.667839344542571
betreden,0.3830662639362903,0.5770405957612219
betekenen,0.3830662639362903,0.3625643581205247
beloven,0.3830662639362903,0.4543776656979177
obsederen,0.3830662639362903,0.2931869749928095
achtervolgen,0.3830662639362903,0.3625643581205247
merkte,0.3830662639362903,0.3625643581205247
verstrengeld,0.3830662639362903,0.3625643581205247
meenemen,0.3830662639362903,0.3625643581205247
bevrijden,0.3830662639362903,0.2931869749928095
overlijden,0.3830662639362903,0.2931869749928095
verlaten,0.3830662639362903,0.5575725274168023
hing,0.3830662639362903,0.2931869749928095
vordren,0.3830662639362903,0.2931869749928095
verbinden,0.3830662639362903,0.3625643581205247
groeien,0.3830662639362903,-1.6740845006298457
glijden,0.3830662639362903,0.3625643581205247
genoot,0.3830662639362903,0.4031883655244324
bewaren,0.3830662639362903,0.5014791226965074
ontwikkelen,0.3830662639362903,0.6654165899425248
kunnen,0.3830662639362903,0.4320162198841255
identificeren,0.3830662639362903,0.4880968438648737
sloop,0.3830662639362903,0.2931869749928095
verwachten,0.3830662639362903,0.3808753515458897
ontvouwen,0.3830662639362903,0.2931869749928095
wachten,0.3830662639362903,0.4726486249905252
beginnen,0.416168638735626,5.097051906354467
uitzoeken,0.4237194412781415,-1.1965412798008133
wonen,0.4237194412781415,0.4543776656979177
wapenen,0.4237194412781415,0.3625643581205247
vernietigen,0.4237194412781415,0.6550987018876051
voltooien,0.4237194412781415,0.2931869749928095
bouwen,0.4237194412781415,-0.6956174977603637
rusten,0.4237194412781415,0.4320162198841255
schokken,0.4237194412781415,0.4543776656979177
leven,0.4237194412781415,0.582772898456667
halen,0.4237194412781415,0.5014791226965074
lukken,0.4237194412781415,0.6629342850285475
terugvinden,0.4237194412781415,-0.6253759179242012
las,0.4237194412781415,0.3625643581205247
overwinnen,0.4237194412781415,0.3625643581205247
opbouwen,0.4237194412781415,0.8667621024089278
zitten,0.4424636304877108,0.7522294562652866
leren,0.452568076722334,0.5501428882291957
navigeren,0.452568076722334,-1.1863336017315251
toewijzen,0.452568076722334,0.4880968438648737
kloppen,0.452568076722334,0.5644899037926087
verzamelen,0.452568076722334,0.3625643581205247
grijpen,0.452568076722334,0.4880968438648737
blootleggen,0.452568076722334,0.3625643581205247
wijzen,0.452568076722334,0.2931869749928095
behouden,0.452568076722334,0.3625643581205247
aannemen,0.452568076722334,0.4320162198841255
aankomen,0.452568076722334,0.4726486249905252
inspecteren,0.452568076722334,0.5575725274168023
verliezen,0.452568076722334,0.582772898456667
spreken,0.452568076722334,0.6405135411734437
schrijven,0.452568076722334,2.6007443214326265
oplopen,0.452568076722334,0.4031883655244324
horen,0.4734909059959817,0.6791515690814608
bevinden,0.4749469331904647,0.5132836177646349
vertrouwen,0.4749469331904647,0.707039663584441
verschijnen,0.4749469331904647,0.2931869749928095
controleren,0.4749469331904647,0.4031883655244324
voorkomen,0.4749469331904647,-0.3633506326376472
dwingen,0.4932336152413327,-8.892561857091561
bevatten,0.4932336152413327,0.5575725274168023
handelen,0.4932336152413327,-0.5019249138260838
verdiepen,0.4932336152413327,0.5989301836987379
vermoeden,0.4932336152413327,0.4543776656979177
beschermen,0.5086965924620208,-0.8630338319052704
drijven,0.5220930277607367,0.4031883655244324
graven,0.5220930277607367,0.5014791226965074
bedreigen,0.5220930277607367,0.2931869749928095
maken,0.5265097474933892,3.070003952167186
opmerken,0.5339112791374462,0.4543776656979177
tiken,0.5339112791374462,0.3625643581205247
draaien,0.544484767871882,-0.8611719708731617
duiken,0.544484767871882,0.4031883655244324
besluiten,0.5708234382358786,4.179518509303441
ontsnappen,0.5758286052216419,0.5014791226965074
kijken,0.5758286052216419,1.8586885730634637
duikt,0.5851962262142152,0.5014791226965074
dook,0.5977724616626869,0.3625643581205247
vallen,0.6074535081562782,-9.736093469778504
bewijzen,0.6089529437111593,0.5709612129492501
slagen,0.6355026840191518,2.9088797679468987
liggen,0.6355026840191518,-0.4430103208310208
twijfelen,0.6582333165162573,0.5644899037926087
zetten,0.6855084045358307,0.5501428882291957
willen,0.6917853733397958,-0.4146098596447761
verdedigen,0.6917853733397958,-0.7365668903400087
openen,0.6917853733397958,1.002975373834617
hebben,0.7608673074070986,4.311950346432326
aangaan,0.7963378717455435,0.2931869749928095
vinden,0.8863229347427461,-0.6270654696373991
veranderen,0.9835794244952488,0.5238436291746074
houden,0.9835794244952488,-0.4519132037926311
ontmaskeren,1.006784281517035,2.1829972183595525
leggen,1.0593673586155157,0.4031883655244324
vechten,1.134213650473295,2.368408403897079
denken,1.134213650473295,-8.067942516696068
lopen,1.1678268765997328,0.1449855618099977
onthullen,1.200373232841237,-2.0492543037635125
stoppen,1.200373232841237,0.7857502983567786
oplossen,1.222872006450784,2.2903776053285534
blijven,1.2661955226117154,2.747824246250422
ervaren,1.3309915332512487,-6.574768184883186
overleven,1.331164873316974,0.779603230470392
laten,1.4967785288262854,-1.5163969266708026
onderzoeken,1.6067365407046648,-12.41356799701266
brengen,1.607967621051391,2.1422282861492468
verdwijnen,1.639616359887221,-0.3212316665705146
weten,1.6865793804597111,6.095899018100426
redden,1.8411497507875236,-5.226482506233292
beseffen,1.976639593932364,0.5501428882291957
zien,2.0585344991770698,2.7571414305837227
proberen,2.174897647972069,3.06193281182902
ontrafelen,2.250937372809735,-3.874773383058094
achterhalen,3.3438728346822835,0.8594813102231794
